x,u,rho
0.0,0.0340202037602375,5.210541895359978
0.0025,0.03402543803690365,5.210543423863296
0.005,0.03404114245292043,5.210548009360807
0.0075,0.034067321766778375,5.21055565181518
0.01,0.03410398391074768,5.21056635116418
0.0125,0.03415113999305711,5.210580107320655
0.015,0.03420880430094514,5.2105969201725015
0.0175,0.034276994304583634,5.21061678958263
0.02,0.03435573066187454,5.210639715388926
0.0225,0.03444503722412066,5.2106656974041945
0.025,0.034544941042570956,5.210694735416097
0.0275,0.03465547237584174,5.210726829187093
0.03,0.034776664698214624,5.210761978454355
0.0325,0.03490855470881258,5.210800182929687
0.035,0.03505118234165556,5.210841442299441
0.0375,0.03520459077659699,5.210885756224402
0.04,0.035368826451143,5.210933124339692
0.0425,0.03554393907315596,5.210983546254652
0.045,0.035729981634444324,5.211037021552711
0.0475,0.03592701042524069,5.211093549791259
0.05,0.036135085049570255,5.211153130501507
0.0525,0.036354268441511885,5.211215763188332
0.055,0.03658462688235416,5.211281447330125
0.0575,0.036826230018648806,5.211350182378625
0.06,0.03707915088116419,5.211421967758739
0.0625,0.03734346590474144,5.211496802868365
0.065,0.037619254949056026,5.2115746870781985
0.0675,0.037906601320287815,5.211655619731532
0.07,0.03820559179370226,5.211739600144049
0.0725,0.03851631663714626,5.211826627603601
0.075,0.03883886963546147,5.21191670136999
0.0775,0.03917334811581854,5.2120098206747265
0.08,0.03951985297397556,5.21210598472079
0.0825,0.039878488701464265,5.212205192682371
0.085,0.040249363413707315,5.212307443704621
0.0875,0.04063258887907035,5.212412736903365
0.09,0.0410282805488526,5.212521071364837
0.0925,0.0414365575882195,5.212632446145387
0.095,0.0418575429080813,5.212746860271172
0.0975,0.042291363197921476,5.212864312737865
0.1,0.04273814895957876,5.2129848025103245
0.1025,0.043198034541986764,5.213108328522277
0.105,0.043671158176875204,5.213234889675974
0.1075,0.04415766201543665,5.21336448484185
0.11,0.04465769216596293,5.213497112858164
0.1125,0.04517139873245506,5.213632772530637
0.115,0.0456989358542111,5.213771462632075
0.1175,0.046240461746395504,5.213913181901977
0.12,0.04679613874159457,5.214057929046151
0.1225,0.04736613333236163,5.2142057027362965
0.125,0.047950616214756325,5.214356501609594
0.1275,0.04854976233288162,5.214510324268277
0.13,0.049163750924422975,5.21466716927919
0.1325,0.04979276556719303,5.214827035173346
0.135,0.05043699422668685,5.21498992044546
0.1375,0.05109662930464929,5.215155823553485
0.14,0.05177186768866222,5.215324742918127
0.1425,0.05246291080274672,5.21549667692235
0.145,0.05316996465899852,5.21567162391088
0.1475,0.053893239910241156,5.215849582189676
0.15,0.054632951903732366,5.216030550025416
0.1525,0.0553893207358686,5.216214525644952
0.155,0.05616257130792992,5.216401507234755
0.1575,0.05695293338291643,5.216591492940358
0.16,0.05776064164339729,5.2167844808657815
0.1625,0.058585935750361466,5.216980469072941
0.165,0.059429060403177573,5.217179455581049
0.1675,0.06029026540073595,5.2173814383660035
0.17,0.06116980570319245,5.217586415359763
0.1725,0.06206794149527737,5.217794384449706
0.175,0.06298493825025929,5.218005343477981
0.1775,0.06392106679560482,5.218219290240843
0.18,0.06487660337838093,5.2184362224879735
0.1825,0.06585182973349668,5.218656137921789
0.185,0.06684703315179676,5.218879034196735
0.1875,0.06786250654949573,5.219104908918573
0.19,0.06889854853851167,5.219333759643637
