x,u,rho
0.4975,0.474012654071432,1.460282353461426
0.5,0.48171057732039513,1.4611466636535326
0.5025,0.48953002084079217,1.46201261145299
0.505,0.49747258484036366,1.4628801555395254
0.5075,0.50553987967494,1.4637492543185742
0.51,0.5137335254714375,1.4646198659188818
0.5125,0.5220551517298407,1.4654919481900708
0.515,0.5305063969035524,1.466365458700182
0.5175,0.5390889079574911,1.4672403547331867
0.52,0.5478043399033028,1.4681165932864715
0.5225,0.5566543553110502,1.4689941310682977
0.525,0.5656406237967347,1.4698729244952335
0.5275,0.5747648214849994,1.4707529296895665
0.53,0.5840286304463591,1.4716341024766872
0.5325,0.5934337381082941,1.4725163983824554
0.535,0.6029818366395444,1.4733997726305441
0.5375,0.6126746223069324,1.4742841801397635
0.54,0.6225137948040458,1.475169575521368
0.5425,0.6325010565511036,1.4760559130763475
0.545,0.6426381119653318,1.4769431467927014
0.5475,0.6529266667011716,1.4778312303427004
0.55,0.6633684268596464,1.4787201170801378
0.5525,0.6739650981662121,1.4796097600375695
0.555,0.6847183851164217,1.4805001119235448
0.5575,0.6956299900887346,1.4813911251198324
0.56,0.7067016124238091,1.4822827516786434
0.5625,0.7179349474696227,1.4831749433198484
0.565,0.7293316855917673,1.4840676514281972
0.5675,0.7408935111482841,1.48496082705054
0.57,0.7526221014284028,1.4858544208930542
0.5725,0.7645191255545716,1.4867483833184743
0.575,0.7765862433471667,1.4876426643433358
0.5775,0.7888251041512977,1.488537213635229
0.58,0.8012373456251289,1.4894319805100662
0.5825,0.8138245924891647,1.4903269139293696
0.585,0.8265884552359629,1.4912219624975753
0.5875,0.8395305287997626,1.4921170744593653
0.59,0.8526523911855375,1.4930121976970223
0.5925,0.8659556020570126,1.493907279727815
0.595,0.8794417012832103,1.4948022677014183
0.5975,0.8931122074431204,1.4956971083973667
0.6,0.906968616288126,1.4965917482225501
0.6025,0.9210123991618483,1.4974861332087515
0.605,0.9352450013771126,1.4983802090102318
0.6075,0.9496678405497798,1.499273920901368
